Product Name,Shopify URL,Search in Admin,Status,Suggested Tags
""Midnight Mosaic" 1990s Missoni Sunglasses","https://azyrspecs.com/products/midnight-mosaic-1990s-missoni-sunglasses","https://azyrspecs.com/admin/search?q=%22Midnight%20Mosaic%22%201990s%20Missoni%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | face_shape:oval | face_shape:round | face_shape:heart"
""Chestnut Luxe" 1990s Dolce & Gabbana Sunglasses","https://azyrspecs.com/products/chestnut-luxe-1990s-dolce-gabbana-sunglasses","https://azyrspecs.com/admin/search?q=%22Chestnut%20Luxe%22%201990s%20Dolce%20%26%20Gabbana%20Sunglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Mocha Wrap" 1990s Roberto Cavalli Sunglasses","https://azyrspecs.com/products/mocha-wrap-1990s-roberto-cavalli-sunglasses","https://azyrspecs.com/admin/search?q=%22Mocha%20Wrap%22%201990s%20Roberto%20Cavalli%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""Cobalt Drive" 1990s Polo Sport Sunglasses","https://azyrspecs.com/products/cobalt-drive-1990s-polo-sport-sunglasses","https://azyrspecs.com/admin/search?q=%22Cobalt%20Drive%22%201990s%20Polo%20Sport%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""Crystal Vision" 1990s Pierre Cardin Eyeglasses","https://azyrspecs.com/products/crystal-vision-1990s-pierre-cardin-eyeglasses","https://azyrspecs.com/admin/search?q=%22Crystal%20Vision%22%201990s%20Pierre%20Cardin%20Eyeglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart"
""Shadow Wrap" 1990s Missoni Sunglasses","https://azyrspecs.com/products/shadow-wrap-1990s-missoni-sunglasses","https://azyrspecs.com/admin/search?q=%22Shadow%20Wrap%22%201990s%20Missoni%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Jet Black" 1990s Les Copains Sunglasses","https://azyrspecs.com/products/jet-black-1990s-les-copains-sunglasses","https://azyrspecs.com/admin/search?q=%22Jet%20Black%22%201990s%20Les%20Copains%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:square | face_shape:heart | face_shape:oval"
""Onyx Classic" 1990s Escada Sunglasses","https://azyrspecs.com/products/onyx-classic-1990s-escada-sunglasses","https://azyrspecs.com/admin/search?q=%22Onyx%20Classic%22%201990s%20Escada%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:classic | face_shape:oval | face_shape:heart | face_shape:square"
""Arctic Mirage" 1990s DKNY Sunglasses","https://azyrspecs.com/products/arctic-mirage-1990s-dkny-sunglasses","https://azyrspecs.com/admin/search?q=%22Arctic%20Mirage%22%201990s%20DKNY%20Sunglasses","NEEDS TAGGING","style:rectangle | material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart"
""Smoke Aviator" 1980s Safilo Sunglasses","https://azyrspecs.com/products/smoke-aviator-1980s-safilo-sunglasses","https://azyrspecs.com/admin/search?q=%22Smoke%20Aviator%22%201980s%20Safilo%20Sunglasses","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | vibe:luxury | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Sunburst" 1980s Playboy Sunglasses","https://azyrspecs.com/products/sunburst-1980s-playboy-sunglasses","https://azyrspecs.com/admin/search?q=%22Sunburst%22%201980s%20Playboy%20Sunglasses","NEEDS TAGGING","style:rectangle | vibe:retro | vibe:luxury | vibe:edgy | face_shape:oval | face_shape:round | face_shape:heart"
""Chestnut Lens" 1980s Neostyle Sunglasses","https://azyrspecs.com/products/chestnut-lens-1980s-neostyle-sunglasses","https://azyrspecs.com/admin/search?q=%22Chestnut%20Lens%22%201980s%20Neostyle%20Sunglasses","NEEDS TAGGING","style:square | vibe:retro | vibe:luxury | vibe:edgy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart"
""Cobalt Aviator" 1980s Jaguar Sunglasses","https://azyrspecs.com/products/cobalt-aviator-1980s-jaguar-sunglasses","https://azyrspecs.com/admin/search?q=%22Cobalt%20Aviator%22%201980s%20Jaguar%20Sunglasses","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | vibe:luxury | vibe:edgy | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Mocha Classic" 1980s Gucci Sunglasses","https://azyrspecs.com/products/mocha-classic-1980s-gucci-sunglasses","https://azyrspecs.com/admin/search?q=%22Mocha%20Classic%22%201980s%20Gucci%20Sunglasses","NEEDS TAGGING","style:square | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Emerald Half-Rim" 1980s Dunhill Sunglasses","https://azyrspecs.com/products/emerald-half-rim-1980s-dunhill-sunglasses","https://azyrspecs.com/admin/search?q=%22Emerald%20Half-Rim%22%201980s%20Dunhill%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | face_shape:oval | face_shape:round | face_shape:heart"
""Amber Havana" 1960s Handmade Sunglasses","https://azyrspecs.com/products/amber-havana-1960s-handmade-sunglasses","https://azyrspecs.com/admin/search?q=%22Amber%20Havana%22%201960s%20Handmade%20Sunglasses","NEEDS TAGGING","style:round | style:rectangle | material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:classic | face_shape:oval | face_shape:round | face_shape:heart | face_shape:square | face_shape:heart | face_shape:oval"
""Solaris" 1990s Oliver by Valentino Sunglasses","https://azyrspecs.com/products/solaris-1990s-oliver-by-valentino-sunglasses","https://azyrspecs.com/admin/search?q=%22Solaris%22%201990s%20Oliver%20by%20Valentino%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:modern | vibe:luxury | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Tortoise" 1990s Gianfranco Ferre Sunglasses","https://azyrspecs.com/products/tortoise-1990s-gianfranco-ferre-sunglasses","https://azyrspecs.com/admin/search?q=%22Tortoise%22%201990s%20Gianfranco%20Ferre%20Sunglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval"
""Amber Vision" 1990s Fujiwara Sunglasses","https://azyrspecs.com/products/amber-vision-1990s-fujiwara-sunglasses","https://azyrspecs.com/admin/search?q=%22Amber%20Vision%22%201990s%20Fujiwara%20Sunglasses","NEEDS TAGGING","style:rectangle | material:wire | vibe:retro | vibe:modern | vibe:luxury | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Athletic Superstar" 1980s Polo Sport Sunglasses","https://azyrspecs.com/products/athletic-superstar-1980s-polo-sport-sunglasses","https://azyrspecs.com/admin/search?q=%22Athletic%20Superstar%22%201980s%20Polo%20Sport%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""Echelon" 1990s Ralph Lauren","https://azyrspecs.com/products/echelon-1990s-ralph-lauren","https://azyrspecs.com/admin/search?q=%22Echelon%22%201990s%20Ralph%20Lauren","NEEDS TAGGING","material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:athletic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Solar" 1990s Oliver Sunglasses","https://azyrspecs.com/products/solar-1990s-oliver-sunglasses","https://azyrspecs.com/admin/search?q=%22Solar%22%201990s%20Oliver%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | vibe:athletic | face_shape:square | face_shape:heart | face_shape:oval"
""Shapeshifter" 1990s Giorgio Armani Sunglasses","https://azyrspecs.com/products/shapeshifter-1990s-giorgio-armani-sunglasses","https://azyrspecs.com/admin/search?q=%22Shapeshifter%22%201990s%20Giorgio%20Armani%20Sunglasses","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | vibe:modern | vibe:luxury | lens:tinted | lens:custom | face_shape:oval | face_shape:heart | face_shape:square"
""The Find" 1990s Diesel Sunglasses","https://azyrspecs.com/products/the-find-1990s-diesel-sunglasses","https://azyrspecs.com/admin/search?q=%22The%20Find%22%201990s%20Diesel%20Sunglasses","NEEDS TAGGING","style:square | vibe:retro | vibe:luxury | vibe:edgy | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Perla" 2000s Chanel Eyeglasses Frame","https://azyrspecs.com/products/perla-2000s-chanel-glasses-frame","https://azyrspecs.com/admin/search?q=%22Perla%22%202000s%20Chanel%20Eyeglasses%20Frame","NEEDS TAGGING","vibe:retro | vibe:luxury | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Blackout" 1990s Les Copains","https://azyrspecs.com/products/blackout-1990s-les-copains","https://azyrspecs.com/admin/search?q=%22Blackout%22%201990s%20Les%20Copains","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:polarized | face_shape:oval | face_shape:heart | face_shape:square"
"Inuit No.3 Traditional Eyeglasses","https://azyrspecs.com/products/eskimo-no-3-traditional-eyeglasses","https://azyrspecs.com/admin/search?q=Inuit%20No.3%20Traditional%20Eyeglasses","NEEDS TAGGING","vibe:retro | vibe:luxury | face_shape:oval | face_shape:heart | face_shape:square"
"Inuit No.2 Traditional Snow Goggles","https://azyrspecs.com/products/eskimo-no-2-traditional-eyeglasses","https://azyrspecs.com/admin/search?q=Inuit%20No.2%20Traditional%20Snow%20Goggles","NEEDS TAGGING","vibe:retro | vibe:luxury | face_shape:oval | face_shape:heart | face_shape:square"
""Semi-Rimless Tortoise" 1990s Esprit Eyeglasses","https://azyrspecs.com/products/semi-rimless-tortoise-1990s-esprit-eyeglasses","https://azyrspecs.com/admin/search?q=%22Semi-Rimless%20Tortoise%22%201990s%20Esprit%20Eyeglasses","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | vibe:luxury | vibe:trendy | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Futurist Metal" 1980s Pro Design Sunglasses","https://azyrspecs.com/products/futurist-metal-1980s-pro-design-sunglasses","https://azyrspecs.com/admin/search?q=%22Futurist%20Metal%22%201980s%20Pro%20Design%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Retro Aviator" 1970s Pierre Cardin Eyeglasses","https://azyrspecs.com/products/retro-aviator-1970s-pierre-cardin-eyeglasses","https://azyrspecs.com/admin/search?q=%22Retro%20Aviator%22%201970s%20Pierre%20Cardin%20Eyeglasses","NEEDS TAGGING","style:aviator | material:wire | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Vintage Aviator" 2000s SEE Eyeglasses","https://azyrspecs.com/products/vintage-aviator-2000s-see-eyeglasses","https://azyrspecs.com/admin/search?q=%22Vintage%20Aviator%22%202000s%20SEE%20Eyeglasses","NEEDS TAGGING","style:aviator | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Minimalist Gold" 1990s Vogue Sunglasses","https://azyrspecs.com/products/minimalist-gold-1990s-vogue-sunglasses","https://azyrspecs.com/admin/search?q=%22Minimalist%20Gold%22%201990s%20Vogue%20Sunglasses","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval"
""Antique Tortoise" 1990s Vogue Sunglasses","https://azyrspecs.com/products/antique-tortoise-1990s-vogue-sunglasses","https://azyrspecs.com/admin/search?q=%22Antique%20Tortoise%22%201990s%20Vogue%20Sunglasses","NEEDS TAGGING","style:square | material:wire | material:acetate | vibe:retro | vibe:luxury | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Caged" 1990s Jean Paul Gaultier Sunglasses","https://azyrspecs.com/products/caged-1990s-jean-paul-gaultier-sunglasses","https://azyrspecs.com/admin/search?q=%22Caged%22%201990s%20Jean%20Paul%20Gaultier%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | vibe:edgy | face_shape:oval"
""Sleek Titanium" 1990s Seiko Eyeglasses","https://azyrspecs.com/products/sleek-titanium-1990s-seiko-eyeglasses","https://azyrspecs.com/admin/search?q=%22Sleek%20Titanium%22%201990s%20Seiko%20Eyeglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:trendy | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Vintage Noir" 1990s Safilo Sunglasses","https://azyrspecs.com/products/vintage-noir-1990s-safilo-sunglasses","https://azyrspecs.com/admin/search?q=%22Vintage%20Noir%22%201990s%20Safilo%20Sunglasses","NEEDS TAGGING","style:rectangle | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:trendy | vibe:classic | lens:polarized | face_shape:oval | face_shape:round | face_shape:heart"
""Golden Tortoise" 1990s Safilo Sunglasses","https://azyrspecs.com/products/golden-tortoise-1990s-safilo-sunglasses","https://azyrspecs.com/admin/search?q=%22Golden%20Tortoise%22%201990s%20Safilo%20Sunglasses","NEEDS TAGGING","material:wire | material:acetate | vibe:retro | vibe:luxury | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval"
""Antique Metal" 1990s Parade Sunglasses","https://azyrspecs.com/products/antique-metal-1990s-parade-sunglasses","https://azyrspecs.com/admin/search?q=%22Antique%20Metal%22%201990s%20Parade%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:modern | vibe:luxury | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval"
""Slither" 1990s Jean-Paul Gaultier Sunglasses","https://azyrspecs.com/products/slither-1990s-jean-paul-gaultier-sunglasses","https://azyrspecs.com/admin/search?q=%22Slither%22%201990s%20Jean-Paul%20Gaultier%20Sunglasses","NEEDS TAGGING","vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
""Timeless Tortoise" 1990s Calvin Klein Eyeglass Frames","https://azyrspecs.com/products/timeless-tortoise-1990s-calvin-klein-eyeglasses","https://azyrspecs.com/admin/search?q=%22Timeless%20Tortoise%22%201990s%20Calvin%20Klein%20Eyeglass%20Frames","NEEDS TAGGING","material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:rx | face_shape:oval | face_shape:heart | face_shape:square"
""Vintage Allure" 1980s Coyote Vision Sunglasses","https://azyrspecs.com/products/vintage-allure-1980s-coyote-vision-sunglasses","https://azyrspecs.com/admin/search?q=%22Vintage%20Allure%22%201980s%20Coyote%20Vision%20Sunglasses","NEEDS TAGGING","material:wire | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | face_shape:oval"
""Bold Sophisticate" 1970s Firenza Glasses Frames","https://azyrspecs.com/products/bold-sophisticate-1970s-firenza-eyeglasses","https://azyrspecs.com/admin/search?q=%22Bold%20Sophisticate%22%201970s%20Firenza%20Glasses%20Frames","NEEDS TAGGING","style:aviator | material:wire | material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Editorial" 1980s Anne Klein Eyeglass Frame","https://azyrspecs.com/products/bold-allure-1970s-anne-klein-eyeglass-frame","https://azyrspecs.com/admin/search?q=%22Editorial%22%201980s%20Anne%20Klein%20Eyeglass%20Frame","NEEDS TAGGING","style:square | material:acetate | vibe:retro | vibe:luxury | vibe:classic | lens:rx | lens:tinted | face_shape:oval | face_shape:round | face_shape:heart"
""Midnight Grace" 1990s Nicole Miller Sunglasses","https://azyrspecs.com/products/midnight-grace-1990s-nicole-miller-sunglasses","https://azyrspecs.com/admin/search?q=%22Midnight%20Grace%22%201990s%20Nicole%20Miller%20Sunglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:trendy | face_shape:square | face_shape:heart | face_shape:oval"
""Playtime" 1990s LA Eyeworks Eyeglasses","https://azyrspecs.com/products/whimsical-kiss-1990s-la-eyeworks-eyeglasses","https://azyrspecs.com/admin/search?q=%22Playtime%22%201990s%20LA%20Eyeworks%20Eyeglasses","NEEDS TAGGING","style:cat_eye | vibe:retro | vibe:luxury | lens:rx | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Modern Aviator" 1990s Dita Sunglasses","https://azyrspecs.com/products/modern-aviator-1990s-dita-sunglasses","https://azyrspecs.com/admin/search?q=%22Modern%20Aviator%22%201990s%20Dita%20Sunglasses","NEEDS TAGGING","style:aviator | vibe:retro | vibe:modern | vibe:luxury | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Citron" 1950s Cateye Sunglasses","https://azyrspecs.com/products/black-metal-elegance-1950s-cateye-sunglasses","https://azyrspecs.com/admin/search?q=%22Citron%22%201950s%20Cateye%20Sunglasses","NEEDS TAGGING","style:cat_eye | material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
"Inuit Goggles, 19th-early 20th century","https://azyrspecs.com/products/inuit-goggles-19th-early-20th-century","https://azyrspecs.com/admin/search?q=Inuit%20Goggles%2C%2019th-early%2020th%20century","NEEDS TAGGING","vibe:retro | face_shape:oval | face_shape:heart | face_shape:square"
""Classic Tortoise" 1990s Carrera Sunglasses","https://azyrspecs.com/products/classic-tortoise-1990s-carrera-sunglasses","https://azyrspecs.com/admin/search?q=%22Classic%20Tortoise%22%201990s%20Carrera%20Sunglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:luxury | vibe:edgy | vibe:trendy | vibe:classic | lens:tinted | face_shape:oval | face_shape:heart | face_shape:square"
""Eternal Edge" 2000s Tom Ford Sunglasses","https://azyrspecs.com/products/eternal-edge-2000s-tom-ford-sunglasses","https://azyrspecs.com/admin/search?q=%22Eternal%20Edge%22%202000s%20Tom%20Ford%20Sunglasses","NEEDS TAGGING","material:acetate | vibe:retro | vibe:modern | vibe:luxury | vibe:edgy | vibe:classic | lens:tinted | face_shape:square | face_shape:heart | face_shape:oval"
